SA2 Code 2018,SA2 2018,DHB of residence,ethnicity_priority,Age,Population,At least partially vaccinated,Completed primary course,Eligible for booster 1,Booster 1 recieved,Eligible for booster 2,Booster 2 recieved,Partially vaccinated uptake,Completed primary course uptake,Booster 1 uptake,Booster 2 uptake
254300,Lyall Bay,Capital and Coast,Pacific Peoples,12+,137,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254400,Miramar Central,Capital and Coast,Maori,12+,148,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254400,Miramar Central,Capital and Coast,Pacific Peoples,12+,142,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254500,Southgate,Capital and Coast,Maori,12+,91,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254500,Southgate,Capital and Coast,Pacific Peoples,12+,71,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254600,Karaka Bay-Worser Bay,Capital and Coast,Maori,12+,73,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254700,Houghton Bay,Capital and Coast,Maori,12+,109,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254700,Houghton Bay,Capital and Coast,Pacific Peoples,12+,55,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254800,Miramar East,Capital and Coast,Maori,12+,140,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254800,Miramar East,Capital and Coast,Pacific Peoples,12+,95,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254900,Miramar South,Capital and Coast,Maori,12+,256,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254900,Miramar South,Capital and Coast,Maori,5-11,53,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
254900,Miramar South,Capital and Coast,Pacific Peoples,12+,360,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255100,Strathmore (Wellington City),Capital and Coast,Maori,12+,519,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255100,Strathmore (Wellington City),Capital and Coast,Maori,5-11,80,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255100,Strathmore (Wellington City),Capital and Coast,Pacific Peoples,12+,525,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255100,Strathmore (Wellington City),Capital and Coast,Pacific Peoples,5-11,66,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255200,Seatoun,Capital and Coast,Maori,12+,113,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255300,Kopuaranga,Wairarapa,Maori,12+,81,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255400,Upper Plain,Wairarapa,Maori,12+,126,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255500,Opaki,Wairarapa,Maori,12+,76,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255600,Ngaumutawa,Wairarapa,Maori,12+,259,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255600,Ngaumutawa,Wairarapa,Maori,5-11,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255700,Solway North,Wairarapa,Maori,12+,405,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255700,Solway North,Wairarapa,Maori,5-11,67,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255700,Solway North,Wairarapa,Pacific Peoples,12+,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255800,Lansdowne West,Wairarapa,Maori,12+,264,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255800,Lansdowne West,Wairarapa,Maori,5-11,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255800,Lansdowne West,Wairarapa,Pacific Peoples,12+,41,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
255900,Masterton Central,Wairarapa,Maori,12+,137,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256000,Kuripuni,Wairarapa,Maori,12+,242,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256000,Kuripuni,Wairarapa,Maori,5-11,42,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256100,Douglas Park,Wairarapa,Maori,12+,278,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256100,Douglas Park,Wairarapa,Maori,5-11,63,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256100,Douglas Park,Wairarapa,Pacific Peoples,12+,58,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256200,Solway South,Wairarapa,Maori,12+,760,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256200,Solway South,Wairarapa,Maori,5-11,165,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256200,Solway South,Wairarapa,Pacific Peoples,12+,99,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256300,Lansdowne East,Wairarapa,Maori,12+,518,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256300,Lansdowne East,Wairarapa,Maori,5-11,97,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256300,Lansdowne East,Wairarapa,Pacific Peoples,12+,75,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256400,Cameron and Soldiers Park,Wairarapa,Maori,12+,400,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256400,Cameron and Soldiers Park,Wairarapa,Maori,5-11,90,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256400,Cameron and Soldiers Park,Wairarapa,Pacific Peoples,12+,61,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256500,Whareama,Wairarapa,Maori,12+,155,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256500,Whareama,Wairarapa,Maori,5-11,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256600,Homebush-Te Ore Ore,Wairarapa,Maori,12+,127,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256700,McJorrow Park,Wairarapa,Maori,12+,696,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256700,McJorrow Park,Wairarapa,Maori,5-11,123,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256700,McJorrow Park,Wairarapa,Pacific Peoples,12+,119,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256800,Mount Holdsworth,Wairarapa,Maori,12+,130,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256900,Carterton North,Wairarapa,Maori,12+,308,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256900,Carterton North,Wairarapa,Maori,5-11,51,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
256900,Carterton North,Wairarapa,Pacific Peoples,12+,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257000,Kokotau,Wairarapa,Maori,12+,94,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257100,Carterton South,Wairarapa,Maori,12+,334,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257100,Carterton South,Wairarapa,Maori,5-11,58,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257200,Gladstone (Carterton District),Wairarapa,Maori,12+,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257300,Tauherenikau,Wairarapa,Maori,12+,105,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257400,Kahutara,Wairarapa,Maori,12+,111,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257500,Featherston,Wairarapa,Maori,12+,425,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257500,Featherston,Wairarapa,Maori,5-11,81,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257500,Featherston,Wairarapa,Pacific Peoples,12+,54,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257700,Greytown,Wairarapa,Maori,12+,157,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257800,Aorangi Forest,Wairarapa,Maori,12+,186,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257800,Aorangi Forest,Wairarapa,Maori,5-11,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257900,Martinborough,Wairarapa,Maori,12+,233,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
257900,Martinborough,Wairarapa,Maori,5-11,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
300300,Golden Bay/Mohua,Nelson Marlborough,Maori,12+,110,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
300500,Takaka,Nelson Marlborough,Maori,12+,87,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
300600,Pohara-Abel Tasman,Nelson Marlborough,Maori,12+,79,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
300700,Takaka Hills,Nelson Marlborough,Maori,12+,86,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
300700,Takaka Hills,Nelson Marlborough,Pacific Peoples,12+,51,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
300800,Kaiteriteri-Riwaka,Nelson Marlborough,Maori,12+,119,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
300800,Kaiteriteri-Riwaka,Nelson Marlborough,Pacific Peoples,12+,262,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
300900,Upper Moutere,Nelson Marlborough,Maori,12+,87,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301000,Lower Moutere,Nelson Marlborough,Maori,12+,110,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301000,Lower Moutere,Nelson Marlborough,Pacific Peoples,12+,134,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301100,Motueka North,Nelson Marlborough,Maori,12+,262,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301100,Motueka North,Nelson Marlborough,Maori,5-11,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301200,Motueka West,Nelson Marlborough,Maori,12+,325,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301200,Motueka West,Nelson Marlborough,Maori,5-11,68,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301200,Motueka West,Nelson Marlborough,Pacific Peoples,12+,114,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301300,Motueka East,Nelson Marlborough,Maori,12+,252,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301300,Motueka East,Nelson Marlborough,Maori,5-11,64,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301300,Motueka East,Nelson Marlborough,Pacific Peoples,12+,54,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301500,Golden Downs,Nelson Marlborough,Maori,12+,161,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301500,Golden Downs,Nelson Marlborough,Maori,5-11,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301600,Moutere Hills,Nelson Marlborough,Maori,12+,120,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301700,Ruby Bay-Mapua,Nelson Marlborough,Maori,12+,121,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
301800,Murchison-Nelson Lakes,Nelson Marlborough,Maori,12+,77,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302100,Waimea West,Nelson Marlborough,Maori,12+,51,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302100,Waimea West,Nelson Marlborough,Pacific Peoples,12+,93,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302200,Appleby,Nelson Marlborough,Maori,12+,64,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302200,Appleby,Nelson Marlborough,Pacific Peoples,12+,73,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302300,Wakefield,Nelson Marlborough,Maori,12+,129,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302300,Wakefield,Nelson Marlborough,Maori,5-11,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302400,Richmond West (Tasman District),Nelson Marlborough,Maori,12+,106,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302400,Richmond West (Tasman District),Nelson Marlborough,Pacific Peoples,12+,42,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302500,Wakefield Rural,Nelson Marlborough,Maori,12+,60,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302600,Brightwater,Nelson Marlborough,Maori,12+,120,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302600,Brightwater,Nelson Marlborough,Maori,5-11,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302700,Hope,Nelson Marlborough,Maori,12+,45,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302700,Hope,Nelson Marlborough,Pacific Peoples,12+,85,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302800,Richmond Central (Tasman District),Nelson Marlborough,Maori,12+,138,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
302900,Ben Cooper Park,Nelson Marlborough,Maori,12+,162,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
303100,Wilkes Park,Nelson Marlborough,Maori,12+,125,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
303200,Templemore,Nelson Marlborough,Maori,12+,65,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
303300,Easby Park,Nelson Marlborough,Maori,12+,166,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
303300,Easby Park,Nelson Marlborough,Maori,5-11,41,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
303400,Fairose,Nelson Marlborough,Maori,12+,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
303600,Nelson Rural,Nelson Marlborough,Maori,12+,116,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
303800,Marybank,Nelson Marlborough,Maori,12+,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304100,Tahunanui,Nelson Marlborough,Maori,12+,301,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304100,Tahunanui,Nelson Marlborough,Maori,5-11,60,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304100,Tahunanui,Nelson Marlborough,Pacific Peoples,12+,70,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304200,Britannia,Nelson Marlborough,Maori,12+,140,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304200,Britannia,Nelson Marlborough,Pacific Peoples,12+,50,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304300,Atawhai,Nelson Marlborough,Maori,12+,167,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304400,Broadgreen-Monaco,Nelson Marlborough,Maori,12+,212,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304400,Broadgreen-Monaco,Nelson Marlborough,Maori,5-11,49,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304400,Broadgreen-Monaco,Nelson Marlborough,Pacific Peoples,12+,62,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304500,Washington,Nelson Marlborough,Maori,12+,314,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304500,Washington,Nelson Marlborough,Maori,5-11,63,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304500,Washington,Nelson Marlborough,Pacific Peoples,12+,53,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304600,Tahuna Hills,Nelson Marlborough,Maori,12+,221,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304600,Tahuna Hills,Nelson Marlborough,Maori,5-11,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304700,Nelson Central-Trafalgar,Nelson Marlborough,Maori,12+,74,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304800,The Wood,Nelson Marlborough,Maori,12+,199,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304800,The Wood,Nelson Marlborough,Pacific Peoples,12+,54,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304900,Toi Toi,Nelson Marlborough,Maori,12+,156,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
304900,Toi Toi,Nelson Marlborough,Maori,5-11,41,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305000,Nayland,Nelson Marlborough,Maori,12+,163,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305000,Nayland,Nelson Marlborough,Pacific Peoples,12+,60,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305100,Aldinga,Nelson Marlborough,Maori,12+,212,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305100,Aldinga,Nelson Marlborough,Maori,5-11,59,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305200,Victory,Nelson Marlborough,Maori,12+,202,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305300,Rutherford,Nelson Marlborough,Maori,12+,159,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305300,Rutherford,Nelson Marlborough,Pacific Peoples,12+,43,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305400,Maitlands,Nelson Marlborough,Maori,12+,156,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305500,Maitai,Nelson Marlborough,Maori,12+,74,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305600,Grampians,Nelson Marlborough,Maori,12+,325,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305600,Grampians,Nelson Marlborough,Maori,5-11,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305600,Grampians,Nelson Marlborough,Pacific Peoples,12+,52,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305800,Suffolk,Nelson Marlborough,Maori,12+,164,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305900,Omaio,Nelson Marlborough,Maori,12+,340,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305900,Omaio,Nelson Marlborough,Maori,5-11,63,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
305900,Omaio,Nelson Marlborough,Pacific Peoples,12+,68,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
306000,Enner Glynn,Nelson Marlborough,Maori,12+,213,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
306000,Enner Glynn,Nelson Marlborough,Maori,5-11,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
306200,The Brook,Nelson Marlborough,Maori,12+,98,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
306300,Marlborough Sounds West,Nelson Marlborough,Maori,12+,166,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
306500,Marlborough Sounds East,Nelson Marlborough,Maori,12+,100,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
306600,Upper Wairau ,Nelson Marlborough,Maori,12+,92,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
306700,Waikawa (Marlborough District),Nelson Marlborough,Maori,12+,204,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
306700,Waikawa (Marlborough District),Nelson Marlborough,Maori,5-11,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
306800,Waitohi (Marlborough District),Nelson Marlborough,Maori,12+,488,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
306800,Waitohi (Marlborough District),Nelson Marlborough,Maori,5-11,90,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
306900,Tuamarina,Nelson Marlborough,Maori,12+,111,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307000,Awatere,Nelson Marlborough,Maori,12+,146,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307000,Awatere,Nelson Marlborough,Maori,5-11,41,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307000,Awatere,Nelson Marlborough,Pacific Peoples,12+,46,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307100,Renwick,Nelson Marlborough,Maori,12+,187,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307100,Renwick,Nelson Marlborough,Maori,5-11,49,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307200,Lower Wairau ,Nelson Marlborough,Maori,12+,84,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307200,Lower Wairau ,Nelson Marlborough,Pacific Peoples,12+,110,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307300,Woodbourne,Nelson Marlborough,Maori,12+,185,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307300,Woodbourne,Nelson Marlborough,Maori,5-11,49,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307400,Spring Creek-Grovetown,Nelson Marlborough,Maori,12+,122,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307500,Springlands,Nelson Marlborough,Maori,12+,301,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307500,Springlands,Nelson Marlborough,Maori,5-11,49,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307500,Springlands,Nelson Marlborough,Pacific Peoples,12+,87,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307600,Yelverton,Nelson Marlborough,Maori,12+,211,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307600,Yelverton,Nelson Marlborough,Pacific Peoples,12+,91,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307700,Mayfield,Nelson Marlborough,Maori,12+,231,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307700,Mayfield,Nelson Marlborough,Maori,5-11,61,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307700,Mayfield,Nelson Marlborough,Pacific Peoples,12+,257,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307800,Whitney West,Nelson Marlborough,Maori,12+,288,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307800,Whitney West,Nelson Marlborough,Maori,5-11,63,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307800,Whitney West,Nelson Marlborough,Pacific Peoples,12+,93,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307900,Blenheim Central,Nelson Marlborough,Maori,12+,205,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
307900,Blenheim Central,Nelson Marlborough,Pacific Peoples,12+,142,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308000,Riversdale-Islington,Nelson Marlborough,Maori,12+,341,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308000,Riversdale-Islington,Nelson Marlborough,Maori,5-11,84,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308000,Riversdale-Islington,Nelson Marlborough,Pacific Peoples,12+,170,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308100,Whitney East,Nelson Marlborough,Maori,12+,251,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308100,Whitney East,Nelson Marlborough,Pacific Peoples,12+,108,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308200,Redwoodtown West,Nelson Marlborough,Maori,12+,238,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308200,Redwoodtown West,Nelson Marlborough,Maori,5-11,47,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308200,Redwoodtown West,Nelson Marlborough,Pacific Peoples,12+,94,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308300,Witherlea West,Nelson Marlborough,Maori,12+,183,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308300,Witherlea West,Nelson Marlborough,Maori,5-11,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308300,Witherlea West,Nelson Marlborough,Pacific Peoples,12+,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308400,Redwoodtown East,Nelson Marlborough,Maori,12+,236,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308400,Redwoodtown East,Nelson Marlborough,Maori,5-11,64,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308400,Redwoodtown East,Nelson Marlborough,Pacific Peoples,12+,84,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308500,Riverlands,Nelson Marlborough,Pacific Peoples,12+,418,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308600,Witherlea East,Nelson Marlborough,Maori,12+,195,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308600,Witherlea East,Nelson Marlborough,Maori,5-11,51,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308800,Kaikoura Ranges,Canterbury,Maori,12+,227,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308900,Kaikoura,Canterbury,Maori,12+,327,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
308900,Kaikoura,Canterbury,Maori,5-11,64,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
309000,Karamea,West Coast,Maori,12+,61,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
309200,Westport North,West Coast,Maori,12+,191,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
309200,Westport North,West Coast,Maori,5-11,41,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
309300,Westport Rural,West Coast,Maori,12+,89,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
309400,Westport South,West Coast,Maori,12+,230,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
309400,Westport South,West Coast,Maori,5-11,50,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
309500,Buller Coalfields,West Coast,Maori,12+,89,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
309600,Charleston (Buller District),West Coast,Maori,12+,48,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
309700,Inangahua,West Coast,Maori,12+,58,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
309800,Reefton,West Coast,Maori,12+,89,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
309900,Barrytown,West Coast,Maori,12+,88,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
310000,Runanga,West Coast,Maori,12+,103,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
310100,Cobden,West Coast,Maori,12+,186,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
310200,Blaketown,West Coast,Maori,12+,87,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
310300,Greymouth Central,West Coast,Maori,12+,72,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
310400,King Park,West Coast,Maori,12+,85,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
310500,Marsden,West Coast,Maori,12+,117,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
310600,Karoro,West Coast,Maori,12+,54,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
310700,Rutherglen-Camerons,West Coast,Maori,12+,93,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
310800,Greymouth Rural,West Coast,Maori,12+,61,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
310900,Dobson,West Coast,Maori,12+,76,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
311000,Nelson Creek,West Coast,Maori,12+,64,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
311100,Lake Brunner,West Coast,Maori,12+,44,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
311300,Westland Glaciers-Bruce Bay,West Coast,Maori,12+,65,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
311400,Arahura-Kumara,West Coast,Maori,12+,157,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
311500,Hokitika,West Coast,Maori,12+,459,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
311500,Hokitika,West Coast,Maori,5-11,82,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
311700,Hokitika Rural,West Coast,Maori,12+,138,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
311900,Whataroa-Harihari,West Coast,Maori,12+,49,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
312000,Hokitika Valley-Otira,West Coast,Maori,12+,40,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
312200,Amuri,Canterbury,Maori,12+,145,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
312300,Hanmer Springs,Canterbury,Maori,12+,50,0,0,NA,NA,NA,NA,<5%,<5%,NA,NA
